Year,Country,Decile,Avg Wage (Local currency),Avg Wage (2017 PPP $),Avg Wage (U.S. dollars),GDP (Constant 2017 $),Labour Income (% GDP),Labour Force Participation Rate (%),Share of income (Deciles),Min Wage (Local currency),Min Wage (2017 PPP $),Min Wage (U.S. dollars),Population,Total of income (deciles),Average of income (deciles)
1980.0,Iceland,2.0,,,,,,,,,,,,,
1980.0,Iceland,3.0,,,,,,,,,,,,,
1980.0,Iceland,4.0,,,,,,,,,,,,,
1980.0,Iceland,5.0,,,,,,,,,,,,,
1980.0,Iceland,6.0,,,,,,,,,,,,,
1980.0,Iceland,7.0,,,,,,,,,,,,,
1980.0,Iceland,8.0,,,,,,,,,,,,,
1980.0,Iceland,9.0,,,,,,,,,,,,,
1980.0,Iceland,10.0,,,,,,,,,,,,,
1980.0,India,1.0,,,,270943000000.0,,,,,,,,,
1980.0,India,2.0,,,,270943000000.0,,,,,,,,,
1980.0,India,3.0,,,,270943000000.0,,,,,,,,,
1980.0,India,4.0,,,,270943000000.0,,,,,,,,,
1980.0,India,5.0,,,,270943000000.0,,,,,,,,,
1980.0,India,6.0,,,,270943000000.0,,,,,,,,,
1980.0,India,7.0,,,,270943000000.0,,,,,,,,,
1980.0,India,8.0,,,,270943000000.0,,,,,,,,,
1980.0,India,9.0,,,,270943000000.0,,,,,,,,,
1980.0,India,10.0,,,,270943000000.0,,,,,,,,,
1980.0,Indonesia,1.0,,,,158130000000.0,,,,,,,,,
1980.0,Indonesia,2.0,,,,158130000000.0,,,,,,,,,
1980.0,Indonesia,3.0,,,,158130000000.0,,,,,,,,,
1980.0,Indonesia,4.0,,,,158130000000.0,,,,,,,,,
1980.0,Indonesia,5.0,,,,158130000000.0,,,,,,,,,
1980.0,Indonesia,6.0,,,,158130000000.0,,,,,,,,,
1980.0,Indonesia,7.0,,,,158130000000.0,,,,,,,,,
1980.0,Indonesia,8.0,,,,158130000000.0,,,,,,,,,
1980.0,Indonesia,9.0,,,,158130000000.0,,,,,,,,,
1980.0,Indonesia,10.0,,,,158130000000.0,,,,,,,,,
1980.0,Ireland,1.0,,,,57071243895.0,,,,,,,,,
1980.0,Ireland,2.0,,,,57071243895.0,,,,,,,,,
1980.0,Ireland,3.0,,,,57071243895.0,,,,,,,,,
1980.0,Ireland,4.0,,,,57071243895.0,,,,,,,,,
1980.0,Ireland,5.0,,,,57071243895.0,,,,,,,,,
1980.0,Ireland,6.0,,,,57071243895.0,,,,,,,,,
1980.0,Ireland,7.0,,,,57071243895.0,,,,,,,,,
1980.0,Ireland,8.0,,,,57071243895.0,,,,,,,,,
1980.0,Ireland,9.0,,,,57071243895.0,,,,,,,,,
1980.0,Ireland,10.0,,,,57071243895.0,,,,,,,,,
1980.0,Israel,1.0,,,,,,,,,,,,,
1980.0,Israel,2.0,,,,,,,,,,,,,
1980.0,Israel,3.0,,,,,,,,,,,,,
1980.0,Israel,4.0,,,,,,,,,,,,,
1980.0,Israel,5.0,,,,,,,,,,,,,
1980.0,Israel,6.0,,,,,,,,,,,,,
1980.0,Israel,7.0,,,,,,,,,,,,,
1980.0,Israel,8.0,,,,,,,,,,,,,
1980.0,Israel,9.0,,,,,,,,,,,,,
1980.0,Israel,10.0,,,,,,,,,,,,,
1980.0,Jamaica,1.0,,,,8275943106.0,,,,,,,,,
1980.0,Jamaica,2.0,,,,8275943106.0,,,,,,,,,
1980.0,Jamaica,3.0,,,,8275943106.0,,,,,,,,,
1980.0,Jamaica,4.0,,,,8275943106.0,,,,,,,,,
1980.0,Jamaica,5.0,,,,8275943106.0,,,,,,,,,
1980.0,Jamaica,6.0,,,,8275943106.0,,,,,,,,,
1980.0,Jamaica,7.0,,,,8275943106.0,,,,,,,,,
1980.0,Jamaica,8.0,,,,8275943106.0,,,,,,,,,
1980.0,Jamaica,9.0,,,,8275943106.0,,,,,,,,,
1980.0,Jamaica,10.0,,,,8275943106.0,,,,,,,,,
1980.0,Japan,1.0,,,,2258390000000.0,,,,,,,,,
1980.0,Japan,2.0,,,,2258390000000.0,,,,,,,,,
1980.0,Japan,3.0,,,,2258390000000.0,,,,,,,,,
1980.0,Japan,4.0,,,,2258390000000.0,,,,,,,,,
1980.0,Japan,5.0,,,,2258390000000.0,,,,,,,,,
1980.0,Japan,6.0,,,,2258390000000.0,,,,,,,,,
1980.0,Japan,7.0,,,,2258390000000.0,,,,,,,,,
1980.0,Japan,8.0,,,,2258390000000.0,,,,,,,,,
1980.0,Japan,9.0,,,,2258390000000.0,,,,,,,,,
1980.0,Japan,10.0,,,,2258390000000.0,,,,,,,,,
1980.0,Jordan,1.0,,,,9559261695.0,,,,,,,,,
1980.0,Jordan,2.0,,,,9559261695.0,,,,,,,,,
1980.0,Jordan,3.0,,,,9559261695.0,,,,,,,,,
1980.0,Jordan,4.0,,,,9559261695.0,,,,,,,,,
1980.0,Jordan,5.0,,,,9559261695.0,,,,,,,,,
1980.0,Jordan,6.0,,,,9559261695.0,,,,,,,,,
1980.0,Jordan,7.0,,,,9559261695.0,,,,,,,,,
1980.0,Jordan,8.0,,,,9559261695.0,,,,,,,,,
1980.0,Jordan,9.0,,,,9559261695.0,,,,,,,,,
1980.0,Jordan,10.0,,,,9559261695.0,,,,,,,,,
1980.0,Kazakhstan,1.0,,,,,,,,,,,,,
1980.0,Kazakhstan,2.0,,,,,,,,,,,,,
1980.0,Kazakhstan,3.0,,,,,,,,,,,,,
1980.0,Kazakhstan,4.0,,,,,,,,,,,,,
1980.0,Kazakhstan,5.0,,,,,,,,,,,,,
1980.0,Kazakhstan,6.0,,,,,,,,,,,,,
1980.0,Kazakhstan,7.0,,,,,,,,,,,,,
1980.0,Kazakhstan,8.0,,,,,,,,,,,,,
1980.0,Kazakhstan,9.0,,,,,,,,,,,,,
1980.0,Kazakhstan,10.0,,,,,,,,,,,,,
1980.0,Kenya,1.0,,,,20428053821.0,,,,,,,,,
1980.0,Kenya,2.0,,,,20428053821.0,,,,,,,,,
1980.0,Kenya,3.0,,,,20428053821.0,,,,,,,,,
1980.0,Kenya,4.0,,,,20428053821.0,,,,,,,,,
1980.0,Kenya,5.0,,,,20428053821.0,,,,,,,,,
1980.0,Kenya,6.0,,,,20428053821.0,,,,,,,,,
1980.0,Kenya,7.0,,,,20428053821.0,,,,,,,,,
1980.0,Kenya,8.0,,,,20428053821.0,,,,,,,,,
1980.0,Kenya,9.0,,,,20428053821.0,,,,,,,,,
1980.0,Kenya,10.0,,,,20428053821.0,,,,,,,,,
1980.0,Latvia,1.0,,,,,,,,,,,,,
1980.0,Latvia,2.0,,,,,,,,,,,,,
1980.0,Latvia,3.0,,,,,,,,,,,,,
1980.0,Latvia,4.0,,,,,,,,,,,,,
1980.0,Latvia,5.0,,,,,,,,,,,,,
1980.0,Latvia,6.0,,,,,,,,,,,,,
1980.0,Latvia,7.0,,,,,,,,,,,,,
1980.0,Latvia,8.0,,,,,,,,,,,,,
1980.0,Latvia,9.0,,,,,,,,,,,,,
1980.0,Latvia,10.0,,,,,,,,,,,,,
1980.0,Lebanon,1.0,,,,,,,,,,,,,
1980.0,Lebanon,2.0,,,,,,,,,,,,,
1980.0,Lebanon,3.0,,,,,,,,,,,,,
1980.0,Lebanon,4.0,,,,,,,,,,,,,
1980.0,Lebanon,5.0,,,,,,,,,,,,,
1980.0,Lebanon,6.0,,,,,,,,,,,,,
1980.0,Lebanon,7.0,,,,,,,,,,,,,
1980.0,Lebanon,8.0,,,,,,,,,,,,,
1980.0,Lebanon,9.0,,,,,,,,,,,,,
1980.0,Lebanon,10.0,,,,,,,,,,,,,
1980.0,Lesotho,1.0,,,,647331154.1,,,,,,,,,
1980.0,Lesotho,2.0,,,,647331154.1,,,,,,,,,
1980.0,Lesotho,3.0,,,,647331154.1,,,,,,,,,
1980.0,Lesotho,4.0,,,,647331154.1,,,,,,,,,
1980.0,Lesotho,5.0,,,,647331154.1,,,,,,,,,
1980.0,Lesotho,6.0,,,,647331154.1,,,,,,,,,
1980.0,Lesotho,7.0,,,,647331154.1,,,,,,,,,
1980.0,Lesotho,8.0,,,,647331154.1,,,,,,,,,
1980.0,Lesotho,9.0,,,,647331154.1,,,,,,,,,
1980.0,Lesotho,10.0,,,,647331154.1,,,,,,,,,
1980.0,Liberia,1.0,,,,,,,,,,,,,
1980.0,Liberia,2.0,,,,,,,,,,,,,
1980.0,Liberia,3.0,,,,,,,,,,,,,
1980.0,Liberia,4.0,,,,,,,,,,,,,
1980.0,Liberia,5.0,,,,,,,,,,,,,
1980.0,Liberia,6.0,,,,,,,,,,,,,
1980.0,Liberia,7.0,,,,,,,,,,,,,
1980.0,Liberia,8.0,,,,,,,,,,,,,
1980.0,Liberia,9.0,,,,,,,,,,,,,
1980.0,Liberia,10.0,,,,,,,,,,,,,
1980.0,Lithuania,1.0,,,,,,,,,,,,,
1980.0,Lithuania,2.0,,,,,,,,,,,,,
1980.0,Lithuania,3.0,,,,,,,,,,,,,
1980.0,Lithuania,4.0,,,,,,,,,,,,,
1980.0,Lithuania,5.0,,,,,,,,,,,,,
1980.0,Lithuania,6.0,,,,,,,,,,,,,
1980.0,Lithuania,7.0,,,,,,,,,,,,,
1980.0,Lithuania,8.0,,,,,,,,,,,,,
1980.0,Lithuania,9.0,,,,,,,,,,,,,
1980.0,Lithuania,10.0,,,,,,,,,,,,,
1980.0,Luxembourg,1.0,,,,15551149030.0,,,,,,,,,
1980.0,Luxembourg,2.0,,,,15551149030.0,,,,,,,,,
1980.0,Luxembourg,3.0,,,,15551149030.0,,,,,,,,,
1980.0,Luxembourg,4.0,,,,15551149030.0,,,,,,,,,
1980.0,Luxembourg,5.0,,,,15551149030.0,,,,,,,,,
1980.0,Luxembourg,6.0,,,,15551149030.0,,,,,,,,,
1980.0,Luxembourg,7.0,,,,15551149030.0,,,,,,,,,
1980.0,Luxembourg,8.0,,,,15551149030.0,,,,,,,,,
1980.0,Luxembourg,9.0,,,,15551149030.0,,,,,,,,,
1980.0,Luxembourg,10.0,,,,15551149030.0,,,,,,,,,
1980.0,Madagascar,1.0,,,,6170038805.0,,,,,,,,,
1980.0,Madagascar,2.0,,,,6170038805.0,,,,,,,,,
1980.0,Madagascar,3.0,,,,6170038805.0,,,,,,,,,
1980.0,Madagascar,4.0,,,,6170038805.0,,,,,,,,,
1980.0,Madagascar,5.0,,,,6170038805.0,,,,,,,,,
1980.0,Madagascar,6.0,,,,6170038805.0,,,,,,,,,
1980.0,Madagascar,7.0,,,,6170038805.0,,,,,,,,,
1980.0,Madagascar,8.0,,,,6170038805.0,,,,,,,,,
1980.0,Madagascar,9.0,,,,6170038805.0,,,,,,,,,
1980.0,Madagascar,10.0,,,,6170038805.0,,,,,,,,,
1980.0,Malaysia,1.0,,,,41758161062.0,,,,,,,,,
1980.0,Malaysia,2.0,,,,41758161062.0,,,,,,,,,
1980.0,Malaysia,3.0,,,,41758161062.0,,,,,,,,,
1980.0,Malaysia,4.0,,,,41758161062.0,,,,,,,,,
1980.0,Malaysia,5.0,,,,41758161062.0,,,,,,,,,
1980.0,Malaysia,6.0,,,,41758161062.0,,,,,,,,,
1980.0,Malaysia,7.0,,,,41758161062.0,,,,,,,,,
1980.0,Malaysia,8.0,,,,41758161062.0,,,,,,,,,
1980.0,Malaysia,9.0,,,,41758161062.0,,,,,,,,,
1980.0,Malaysia,10.0,,,,41758161062.0,,,,,,,,,
1980.0,Maldives,1.0,,,,,,,,,,,,,
1980.0,Maldives,2.0,,,,,,,,,,,,,
1980.0,Maldives,3.0,,,,,,,,,,,,,
1980.0,Maldives,4.0,,,,,,,,,,,,,
1980.0,Maldives,5.0,,,,,,,,,,,,,
1980.0,Maldives,6.0,,,,,,,,,,,,,
1980.0,Maldives,7.0,,,,,,,,,,,,,
1980.0,Maldives,8.0,,,,,,,,,,,,,
1980.0,Maldives,9.0,,,,,,,,,,,,,
1980.0,Maldives,10.0,,,,,,,,,,,,,
1980.0,Mali,1.0,,,,3269193837.0,,,,,,,,,
1980.0,Mali,2.0,,,,3269193837.0,,,,,,,,,
1980.0,Mali,3.0,,,,3269193837.0,,,,,,,,,
1980.0,Mali,4.0,,,,3269193837.0,,,,,,,,,
1980.0,Mali,5.0,,,,3269193837.0,,,,,,,,,
1980.0,Mali,6.0,,,,3269193837.0,,,,,,,,,
1980.0,Mali,7.0,,,,3269193837.0,,,,,,,,,
1980.0,Mali,8.0,,,,3269193837.0,,,,,,,,,
1980.0,Mali,9.0,,,,3269193837.0,,,,,,,,,
1980.0,Mali,10.0,,,,3269193837.0,,,,,,,,,
1980.0,Malta,1.0,,,,2433318207.0,,,,,,,,,
1980.0,Malta,2.0,,,,2433318207.0,,,,,,,,,
1980.0,Malta,3.0,,,,2433318207.0,,,,,,,,,
1980.0,Malta,4.0,,,,2433318207.0,,,,,,,,,
1980.0,Malta,5.0,,,,2433318207.0,,,,,,,,,
1980.0,Malta,6.0,,,,2433318207.0,,,,,,,,,
1980.0,Malta,7.0,,,,2433318207.0,,,,,,,,,
1980.0,Malta,8.0,,,,2433318207.0,,,,,,,,,
1980.0,Malta,9.0,,,,2433318207.0,,,,,,,,,
1980.0,Malta,10.0,,,,2433318207.0,,,,,,,,,
1980.0,Mauritania,1.0,,,,2382148801.0,,,,,,,,,
1980.0,Mauritania,2.0,,,,2382148801.0,,,,,,,,,
1980.0,Mauritania,3.0,,,,2382148801.0,,,,,,,,,
1980.0,Mauritania,4.0,,,,2382148801.0,,,,,,,,,
1980.0,Mauritania,5.0,,,,2382148801.0,,,,,,,,,
1980.0,Mauritania,6.0,,,,2382148801.0,,,,,,,,,
1980.0,Mauritania,7.0,,,,2382148801.0,,,,,,,,,
1980.0,Mauritania,8.0,,,,2382148801.0,,,,,,,,,
1980.0,Mauritania,9.0,,,,2382148801.0,,,,,,,,,
1980.0,Mauritania,10.0,,,,2382148801.0,,,,,,,,,
1980.0,Mauritius,1.0,,,,2248553408.0,,,,,,,,,
1980.0,Mauritius,2.0,,,,2248553408.0,,,,,,,,,
1980.0,Mauritius,3.0,,,,2248553408.0,,,,,,,,,
1980.0,Mauritius,4.0,,,,2248553408.0,,,,,,,,,
1980.0,Mauritius,5.0,,,,2248553408.0,,,,,,,,,
1980.0,Mauritius,6.0,,,,2248553408.0,,,,,,,,,
1980.0,Mauritius,7.0,,,,2248553408.0,,,,,,,,,
1980.0,Mauritius,8.0,,,,2248553408.0,,,,,,,,,
1980.0,Mauritius,9.0,,,,2248553408.0,,,,,,,,,
1980.0,Mauritius,10.0,,,,2248553408.0,,,,,,,,,
1980.0,Mongolia,1.0,,,,,,,,,,,,,
1980.0,Mongolia,2.0,,,,,,,,,,,,,
1980.0,Mongolia,3.0,,,,,,,,,,,,,
1980.0,Mongolia,4.0,,,,,,,,,,,,,
1980.0,Mongolia,5.0,,,,,,,,,,,,,
1980.0,Mongolia,6.0,,,,,,,,,,,,,
1980.0,Mongolia,7.0,,,,,,,,,,,,,
1980.0,Mongolia,8.0,,,,,,,,,,,,,
1980.0,Mongolia,9.0,,,,,,,,,,,,,
1980.0,Mongolia,10.0,,,,,,,,,,,,,
1980.0,Montenegro,1.0,,,,,,,,,,,,,
1980.0,Montenegro,2.0,,,,,,,,,,,,,
1980.0,Montenegro,3.0,,,,,,,,,,,,,
1980.0,Montenegro,4.0,,,,,,,,,,,,,
1980.0,Montenegro,5.0,,,,,,,,,,,,,
1980.0,Montenegro,6.0,,,,,,,,,,,,,
1980.0,Montenegro,7.0,,,,,,,,,,,,,
1980.0,Montenegro,8.0,,,,,,,,,,,,,
1980.0,Montenegro,9.0,,,,,,,,,,,,,
1980.0,Montenegro,10.0,,,,,,,,,,,,,
1980.0,Myanmar,1.0,,,,6550831218.0,,,,,,,,,
1980.0,Myanmar,2.0,,,,6550831218.0,,,,,,,,,
1980.0,Myanmar,3.0,,,,6550831218.0,,,,,,,,,
1980.0,Myanmar,4.0,,,,6550831218.0,,,,,,,,,
1980.0,Myanmar,5.0,,,,6550831218.0,,,,,,,,,
1980.0,Myanmar,6.0,,,,6550831218.0,,,,,,,,,
1980.0,Myanmar,7.0,,,,6550831218.0,,,,,,,,,
1980.0,Myanmar,8.0,,,,6550831218.0,,,,,,,,,
1980.0,Myanmar,9.0,,,,6550831218.0,,,,,,,,,
1980.0,Myanmar,10.0,,,,6550831218.0,,,,,,,,,
1980.0,Nepal,1.0,,,,5198144730.0,,,,,,,,,
1980.0,Nepal,2.0,,,,5198144730.0,,,,,,,,,
1980.0,Nepal,3.0,,,,5198144730.0,,,,,,,,,
1980.0,Nepal,4.0,,,,5198144730.0,,,,,,,,,
1980.0,Nepal,5.0,,,,5198144730.0,,,,,,,,,
1980.0,Nepal,6.0,,,,5198144730.0,,,,,,,,,
1980.0,Nepal,7.0,,,,5198144730.0,,,,,,,,,
1980.0,Nepal,8.0,,,,5198144730.0,,,,,,,,,
1980.0,Nepal,9.0,,,,5198144730.0,,,,,,,,,
1980.0,Nepal,10.0,,,,5198144730.0,,,,,,,,,
1980.0,Netherlands,1.0,,,,373069000000.0,,,,,,,,,
1980.0,Netherlands,2.0,,,,373069000000.0,,,,,,,,,
1980.0,Netherlands,3.0,,,,373069000000.0,,,,,,,,,
1980.0,Netherlands,4.0,,,,373069000000.0,,,,,,,,,
1980.0,Netherlands,5.0,,,,373069000000.0,,,,,,,,,
1980.0,Netherlands,6.0,,,,373069000000.0,,,,,,,,,
1980.0,Netherlands,7.0,,,,373069000000.0,,,,,,,,,
1980.0,Netherlands,8.0,,,,373069000000.0,,,,,,,,,
1980.0,Netherlands,9.0,,,,373069000000.0,,,,,,,,,
1980.0,Netherlands,10.0,,,,373069000000.0,,,,,,,,,
1980.0,New Zealand,1.0,,,,72847253265.0,,,,,,,,,
1980.0,New Zealand,2.0,,,,72847253265.0,,,,,,,,,
1980.0,New Zealand,3.0,,,,72847253265.0,,,,,,,,,
1980.0,New Zealand,4.0,,,,72847253265.0,,,,,,,,,
1980.0,New Zealand,5.0,,,,72847253265.0,,,,,,,,,
1980.0,New Zealand,6.0,,,,72847253265.0,,,,,,,,,
1980.0,New Zealand,7.0,,,,72847253265.0,,,,,,,,,
1980.0,New Zealand,8.0,,,,72847253265.0,,,,,,,,,
1980.0,New Zealand,9.0,,,,72847253265.0,,,,,,,,,
1980.0,New Zealand,10.0,,,,72847253265.0,,,,,,,,,
1980.0,Niger,1.0,,,,3876950075.0,,,,,,,,,
1980.0,Niger,2.0,,,,3876950075.0,,,,,,,,,
1980.0,Niger,3.0,,,,3876950075.0,,,,,,,,,
1980.0,Niger,4.0,,,,3876950075.0,,,,,,,,,
1980.0,Niger,5.0,,,,3876950075.0,,,,,,,,,
1980.0,Niger,6.0,,,,3876950075.0,,,,,,,,,
1980.0,Niger,7.0,,,,3876950075.0,,,,,,,,,
1980.0,Niger,8.0,,,,3876950075.0,,,,,,,,,
1980.0,Niger,9.0,,,,3876950075.0,,,,,,,,,
1980.0,Niger,10.0,,,,3876950075.0,,,,,,,,,
1980.0,Nigeria,1.0,,,,160616000000.0,,,,,,,,,
1980.0,Nigeria,2.0,,,,160616000000.0,,,,,,,,,
1980.0,Nigeria,3.0,,,,160616000000.0,,,,,,,,,
1980.0,Nigeria,4.0,,,,160616000000.0,,,,,,,,,
1980.0,Nigeria,5.0,,,,160616000000.0,,,,,,,,,
1980.0,Nigeria,6.0,,,,160616000000.0,,,,,,,,,
1980.0,Nigeria,7.0,,,,160616000000.0,,,,,,,,,
1980.0,Nigeria,8.0,,,,160616000000.0,,,,,,,,,
1980.0,Nigeria,9.0,,,,160616000000.0,,,,,,,,,
1980.0,Nigeria,10.0,,,,160616000000.0,,,,,,,,,
1980.0,North Macedonia,1.0,,,,,,,,,,,,,
1980.0,North Macedonia,2.0,,,,,,,,,,,,,
1980.0,North Macedonia,3.0,,,,,,,,,,,,,
1980.0,North Macedonia,4.0,,,,,,,,,,,,,
1980.0,North Macedonia,5.0,,,,,,,,,,,,,
1980.0,North Macedonia,6.0,,,,,,,,,,,,,
1980.0,North Macedonia,7.0,,,,,,,,,,,,,
1980.0,North Macedonia,8.0,,,,,,,,,,,,,
1980.0,North Macedonia,9.0,,,,,,,,,,,,,
1980.0,North Macedonia,10.0,,,,,,,,,,,,,
1980.0,Pakistan,1.0,,,,54119018689.0,,,,,,,,,
1980.0,Pakistan,2.0,,,,54119018689.0,,,,,,,,,
1980.0,Pakistan,3.0,,,,54119018689.0,,,,,,,,,
1980.0,Pakistan,4.0,,,,54119018689.0,,,,,,,,,
1980.0,Pakistan,5.0,,,,54119018689.0,,,,,,,,,
1980.0,Pakistan,6.0,,,,54119018689.0,,,,,,,,,
1980.0,Pakistan,7.0,,,,54119018689.0,,,,,,,,,
1980.0,Pakistan,8.0,,,,54119018689.0,,,,,,,,,
1980.0,Pakistan,9.0,,,,54119018689.0,,,,,,,,,
1980.0,Pakistan,10.0,,,,54119018689.0,,,,,,,,,
1980.0,Peru,1.0,,,,65927903901.0,,,,,,,,,
1980.0,Peru,2.0,,,,65927903901.0,,,,,,,,,
1980.0,Peru,3.0,,,,65927903901.0,,,,,,,,,
1980.0,Peru,4.0,,,,65927903901.0,,,,,,,,,
1980.0,Peru,5.0,,,,65927903901.0,,,,,,,,,
1980.0,Peru,6.0,,,,65927903901.0,,,,,,,,,
1980.0,Peru,7.0,,,,65927903901.0,,,,,,,,,
1980.0,Peru,8.0,,,,65927903901.0,,,,,,,,,
1980.0,Peru,9.0,,,,65927903901.0,,,,,,,,,
1980.0,Peru,10.0,,,,65927903901.0,,,,,,,,,
1980.0,Philippines,1.0,,,,89725060255.0,,,,,,,,,
1980.0,Philippines,2.0,,,,89725060255.0,,,,,,,,,
1980.0,Philippines,3.0,,,,89725060255.0,,,,,,,,,
1980.0,Philippines,4.0,,,,89725060255.0,,,,,,,,,
1980.0,Philippines,5.0,,,,89725060255.0,,,,,,,,,
1980.0,Philippines,6.0,,,,89725060255.0,,,,,,,,,
1980.0,Philippines,7.0,,,,89725060255.0,,,,,,,,,
1980.0,Philippines,8.0,,,,89725060255.0,,,,,,,,,
1980.0,Philippines,9.0,,,,89725060255.0,,,,,,,,,
1980.0,Philippines,10.0,,,,89725060255.0,,,,,,,,,
1980.0,Poland,1.0,,,,,,,,,,,,,
1980.0,Poland,2.0,,,,,,,,,,,,,
1980.0,Poland,3.0,,,,,,,,,,,,,
1980.0,Poland,4.0,,,,,,,,,,,,,
1980.0,Poland,5.0,,,,,,,,,,,,,
1980.0,Poland,6.0,,,,,,,,,,,,,
1980.0,Poland,7.0,,,,,,,,,,,,,
1980.0,Poland,8.0,,,,,,,,,,,,,
1980.0,Poland,9.0,,,,,,,,,,,,,
1980.0,Poland,10.0,,,,,,,,,,,,,
1980.0,Portugal,1.0,,,,105642000000.0,,,,,,,,,
1980.0,Portugal,2.0,,,,105642000000.0,,,,,,,,,
1980.0,Portugal,3.0,,,,105642000000.0,,,,,,,,,
1980.0,Portugal,4.0,,,,105642000000.0,,,,,,,,,
1980.0,Portugal,5.0,,,,105642000000.0,,,,,,,,,
1980.0,Portugal,6.0,,,,105642000000.0,,,,,,,,,
1980.0,Portugal,7.0,,,,105642000000.0,,,,,,,,,
1980.0,Portugal,8.0,,,,105642000000.0,,,,,,,,,
1980.0,Portugal,9.0,,,,105642000000.0,,,,,,,,,
1980.0,Portugal,10.0,,,,105642000000.0,,,,,,,,,
1980.0,Qatar,1.0,,,,,,,,,,,,,
1980.0,Qatar,2.0,,,,,,,,,,,,,
1980.0,Qatar,3.0,,,,,,,,,,,,,
1980.0,Qatar,4.0,,,,,,,,,,,,,
1980.0,Qatar,5.0,,,,,,,,,,,,,
1980.0,Qatar,6.0,,,,,,,,,,,,,
1980.0,Qatar,7.0,,,,,,,,,,,,,
1980.0,Qatar,8.0,,,,,,,,,,,,,
1980.0,Qatar,9.0,,,,,,,,,,,,,
1980.0,Qatar,10.0,,,,,,,,,,,,,
1980.0,Romania,1.0,,,,,,,,,,,,,
1980.0,Romania,2.0,,,,,,,,,,,,,
1980.0,Romania,3.0,,,,,,,,,,,,,
1980.0,Romania,4.0,,,,,,,,,,,,,
1980.0,Romania,5.0,,,,,,,,,,,,,
1980.0,Romania,6.0,,,,,,,,,,,,,
1980.0,Romania,7.0,,,,,,,,,,,,,
1980.0,Romania,8.0,,,,,,,,,,,,,
1980.0,Romania,9.0,,,,,,,,,,,,,
1980.0,Romania,10.0,,,,,,,,,,,,,
1980.0,Russian Federation,1.0,,,,,,,,,,,,,
1980.0,Russian Federation,2.0,,,,,,,,,,,,,
1980.0,Russian Federation,3.0,,,,,,,,,,,,,
1980.0,Russian Federation,4.0,,,,,,,,,,,,,
1980.0,Russian Federation,5.0,,,,,,,,,,,,,
1980.0,Russian Federation,6.0,,,,,,,,,,,,,
1980.0,Russian Federation,7.0,,,,,,,,,,,,,
1980.0,Russian Federation,8.0,,,,,,,,,,,,,
1980.0,Russian Federation,9.0,,,,,,,,,,,,,
1980.0,Russian Federation,10.0,,,,,,,,,,,,,
1980.0,Rwanda,1.0,,,,2219861292.0,,,,,,,,,
1980.0,Rwanda,2.0,,,,2219861292.0,,,,,,,,,
1980.0,Rwanda,3.0,,,,2219861292.0,,,,,,,,,
1980.0,Rwanda,4.0,,,,2219861292.0,,,,,,,,,
1980.0,Rwanda,5.0,,,,2219861292.0,,,,,,,,,
1980.0,Rwanda,6.0,,,,2219861292.0,,,,,,,,,
1980.0,Rwanda,7.0,,,,2219861292.0,,,,,,,,,
1980.0,Rwanda,8.0,,,,2219861292.0,,,,,,,,,
1980.0,Rwanda,9.0,,,,2219861292.0,,,,,,,,,
1980.0,Rwanda,10.0,,,,2219861292.0,,,,,,,,,
1980.0,Samoa,1.0,,,,,,,,,,,,,
1980.0,Samoa,2.0,,,,,,,,,,,,,
1980.0,Samoa,3.0,,,,,,,,,,,,,
1980.0,Samoa,4.0,,,,,,,,,,,,,
1980.0,Samoa,5.0,,,,,,,,,,,,,
1980.0,Samoa,6.0,,,,,,,,,,,,,
1980.0,Samoa,7.0,,,,,,,,,,,,,
1980.0,Samoa,8.0,,,,,,,,,,,,,
1980.0,Samoa,9.0,,,,,,,,,,,,,
1980.0,Samoa,10.0,,,,,,,,,,,,,
1980.0,Saudi Arabia,1.0,,,,342889000000.0,,,,,,,,,
1980.0,Saudi Arabia,2.0,,,,342889000000.0,,,,,,,,,
1980.0,Saudi Arabia,3.0,,,,342889000000.0,,,,,,,,,
1980.0,Saudi Arabia,4.0,,,,342889000000.0,,,,,,,,,
1980.0,Saudi Arabia,5.0,,,,342889000000.0,,,,,,,,,
1980.0,Saudi Arabia,6.0,,,,342889000000.0,,,,,,,,,
1980.0,Saudi Arabia,7.0,,,,342889000000.0,,,,,,,,,
1980.0,Saudi Arabia,8.0,,,,342889000000.0,,,,,,,,,
1980.0,Saudi Arabia,9.0,,,,342889000000.0,,,,,,,,,
1980.0,Saudi Arabia,10.0,,,,342889000000.0,,,,,,,,,
1980.0,Senegal,1.0,,,,5916759606.0,,,,,,,,,
1980.0,Senegal,2.0,,,,5916759606.0,,,,,,,,,
1980.0,Senegal,3.0,,,,5916759606.0,,,,,,,,,
1980.0,Senegal,4.0,,,,5916759606.0,,,,,,,,,
1980.0,Senegal,5.0,,,,5916759606.0,,,,,,,,,
1980.0,Senegal,6.0,,,,5916759606.0,,,,,,,,,
1980.0,Senegal,7.0,,,,5916759606.0,,,,,,,,,
1980.0,Senegal,8.0,,,,5916759606.0,,,,,,,,,
1980.0,Senegal,9.0,,,,5916759606.0,,,,,,,,,
1980.0,Senegal,10.0,,,,5916759606.0,,,,,,,,,
1980.0,Serbia,1.0,,,,,,,,,,,,,
1980.0,Serbia,2.0,,,,,,,,,,,,,
1980.0,Serbia,3.0,,,,,,,,,,,,,
1980.0,Serbia,4.0,,,,,,,,,,,,,
